joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, nonlinear_term_torque_joint1, PD_term_torque_joint1, nonlinear_term_torque_joint2, PD_term_torque_joint2, current_time
1.4778,1.47636,0.5575,0.162148,0,0,1.7696e-08,0,-9,-1288,0,-9,-97.0594,-1190.94,0.004
1.4778,1.47636,0.5575,0.162016,0,2.87909e-05,7.07583e-08,-0.0109406,-9,-1298,-2.74859e-07,-9,-97.0615,-1200.94,0.008
1.4778,1.47636,0.5575,0.161926,0,1.91939e-05,1.59148e-07,-0.0147793,-9,-1301,-2.47401e-07,-9,-97.0629,-1203.94,0.012
1.4778,1.47636,0.5575,0.161913,0,1.2796e-05,2.82827e-07,-0.0109757,-9,-1298,-1.22477e-07,-9,-97.0631,-1200.94,0.016
1.4778,1.47636,0.5575,0.161993,0,8.53064e-06,4.41757e-07,-0.000666457,-9,-1289,-4.9603e-09,-9,-97.0618,-1191.94,0.02
1.4778,1.47636,0.5575,0.162159,0,3.4478e-05,6.35898e-07,0.0134041,-9,-1277,4.03613e-07,-9,-97.0592,-1179.94,0.024
1.4778,1.47636,0.5575,0.162407,0,2.29853e-05,8.65213e-07,0.029608,-9,-1263,5.95229e-07,-9,-97.0552,-1165.94,0.028
1.4778,1.47636,0.5575,0.162734,0,1.53236e-05,1.12966e-06,0.0469461,-9,-1248,6.30412e-07,-9,-97.05,-1150.95,0.032
1.4778,1.47636,0.5575,0.163138,0,1.02157e-05,1.42921e-06,0.0650403,-9,-1232,5.83657e-07,-9,-97.0436,-1134.96,0.036
1.4778,1.47636,0.5575,0.16361,0,6.81047e-06,1.76381e-06,0.0826598,-9,-1216,4.95892e-07,-9,-97.036,-1118.96,0.04
1.4778,1.47636,0.5575,0.164119,0,4.54032e-06,2.13344e-06,0.0975444,-9,-1202,3.91295e-07,-9,-97.0279,-1104.97,0.044
1.4778,1.47636,0.5575,0.16463,0,3.02688e-06,2.53804e-06,0.107583,-9,-1192,2.88571e-07,-9,-97.0197,-1094.98,0.048
1.4778,1.47636,0.5575,0.165122,0,2.01792e-06,2.97759e-06,0.112691,-9,-1187,2.02096e-07,-9,-97.0117,-1089.99,0.052
1.4778,1.47636,0.5575,0.165588,0,5.89271e-05,3.45204e-06,0.114024,-9,-1184,5.98765e-06,-9.00001,-97.0042,-1087,0.056
1.4778,1.47636,0.5575,0.166036,0,-1.82971e-05,3.96135e-06,0.1133,-9,-1183,-1.85219e-06,-9,-96.9969,-1086,0.06
1.4778,1.47636,0.5575,0.166464,0,-1.21981e-05,4.5055e-06,0.111234,-9,-1184,-1.21529e-06,-9,-96.9899,-1087.01,0.064
1.4778,1.47636,0.5575,0.16687,0,-8.13204e-06,5.08443e-06,0.107986,-9,-1185,-7.88378e-07,-9,-96.9833,-1088.02,0.068
1.4778,1.47636,0.5575,0.167262,0,-5.42136e-06,5.69811e-06,0.104668,-9,-1187,-5.10591e-07,-9,-96.9769,-1090.02,0.072
1.4778,1.47636,0.5575,0.167641,0,-3.61424e-06,6.3465e-06,0.101362,-9,-1188,-3.30362e-07,-9,-96.9707,-1091.03,0.076
1.4778,1.47636,0.5575,0.168017,0,-2.40949e-06,7.02957e-06,0.0988706,-9,-1189,-2.1529e-07,-9,-96.9645,-1092.04,0.08
1.4778,1.47636,0.5575,0.168385,0,-1.60633e-06,7.74727e-06,0.0965761,-9,-1190,-1.40491e-07,-9,-96.9585,-1093.04,0.084
1.4778,1.47636,0.5575,0.168747,0,-1.07089e-06,8.49957e-06,0.0945857,-9,-1191,-9.19206e-08,-9,-96.9525,-1094.05,0.088
1.4778,1.47636,0.5575,0.169096,0,-7.13924e-07,9.28643e-06,0.092136,-9,-1192,-5.98119e-08,-9,-96.9467,-1095.05,0.092
1.4778,1.47636,0.5575,0.16943,0,-4.75949e-07,1.01078e-05,0.0892072,-9,-1193,-3.86803e-08,-9,-96.9412,-1096.06,0.096
1.4778,1.47636,0.5575,0.169735,0,-3.173e-07,1.09637e-05,0.0849227,-9,-1196,-2.45909e-08,-9,-96.9361,-1099.06,0.1
1.4778,1.47636,0.5575,0.170011,0,-2.11533e-07,1.1854e-05,0.0796191,-9,-1199,-1.53941e-08,-9,-96.9315,-1102.07,0.104
1.4778,1.47636,0.5575,0.170255,0,-1.41022e-07,1.27787e-05,0.073377,-9,-1204,-9.47117e-09,-9,-96.9275,-1107.07,0.108
1.4778,1.47636,0.557501,0.170457,0,-9.40147e-08,1.37378e-05,0.0657895,-9,-1209,-5.66768e-09,-9,-96.9241,-1112.08,0.112
1.4778,1.47636,0.557501,0.170626,0,-6.26765e-08,1.47312e-05,0.0579384,-9,-1215,-3.33071e-09,-9,-96.9213,-1118.08,0.116
1.4778,1.47636,0.557501,0.170765,0,-4.17843e-08,1.57589e-05,0.0501708,-9,-1221,-1.92428e-09,-9,-96.919,-1124.08,0.12
1.4778,1.47636,0.557501,0.170878,0,-2.78562e-08,1.68208e-05,0.0429194,-9,-1227,-1.09814e-09,-9,-96.9171,-1130.08,0.124
1.4778,1.47636,0.557501,0.17097,0,-1.85708e-08,1.7917e-05,0.0362425,-9,-1232,-6.18522e-10,-9,-96.9155,-1135.08,0.128
1.4778,1.47636,0.557501,0.171042,0,-1.23805e-08,1.90473e-05,0.030179,-9,-1237,-3.435e-10,-9,-96.9143,-1140.09,0.132
1.4778,1.47636,0.557501,0.171095,0,-8.25369e-09,2.02118e-05,0.0245243,-9,-1241,-1.86147e-10,-9,-96.9134,-1144.09,0.136
1.4778,1.47636,0.557501,0.17113,0,-5.50246e-09,2.14104e-05,0.019315,-9,-1245,-9.77575e-11,-9,-96.9128,-1148.09,0.14
1.4778,1.47636,0.557501,0.171145,0,-3.66831e-09,2.2643e-05,0.0140859,-9,-1250,-4.75317e-11,-9,-96.9126,-1153.09,0.144
1.4778,1.47636,0.557501,0.171145,0,-2.87934e-05,2.39097e-05,0.00941939,-9,-1253,-2.49488e-07,-9,-96.9126,-1156.09,0.148
1.4778,1.47636,0.557501,0.171145,0,9.59534e-06,2.52103e-05,0.00627959,-9,-1256,5.54276e-08,-9,-96.9126,-1159.09,0.152
1.4778,1.47636,0.557501,0.171145,0,6.3969e-06,2.65449e-05,0.0041864,-9,-1258,2.46345e-08,-9,-96.9126,-1161.09,0.156
1.4778,1.47636,0.557501,0.171145,0,4.2646e-06,2.79134e-05,0.00279093,-9,-1259,1.09487e-08,-9,-96.9126,-1162.09,0.16
1.4778,1.47636,0.557502,0.171145,0,2.84307e-06,2.93158e-05,0.00186062,-9,-1260,4.86607e-09,-9,-96.9126,-1163.09,0.164
1.4778,1.47636,0.557502,0.171145,0,-2.68955e-05,3.0752e-05,0.00124041,-9,-1260,-3.06889e-08,-9,-96.9126,-1163.09,0.168
1.4778,1.47636,0.557502,0.171145,0,1.08606e-05,3.2222e-05,0.000826942,-9,-1261,8.26155e-09,-9,-96.9126,-1164.09,0.172
1.4778,1.47636,0.557502,0.171145,0,-2.15506e-05,3.37258e-05,0.000551295,-9,-1261,-1.09289e-08,-9,-96.9126,-1164.09,0.176
1.4778,1.47636,0.557502,0.171145,0,7.20057e-05,3.52632e-05,0.00036753,-8,-1261,2.43441e-08,-8,-96.9126,-1164.09,0.18
1.4778,1.47636,0.557502,0.171145,0,-9.57802e-06,3.68344e-05,0.00024502,-9,-1261,-2.1588e-09,-9,-96.9126,-1164.09,0.184
