joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, nonlinear_term_torque_joint1, PD_term_torque_joint1, nonlinear_term_torque_joint2, PD_term_torque_joint2, current_time
1.4778,1.47636,0.2044,0.203795,0,0,0.0999999,0,-9,-182,0,-9,-96.3141,-85.6859,0.004
1.4778,1.47636,0.2048,0.203795,0,0,0.0999996,0,-9,-185,0,-9,-96.3141,-88.6859,0.008
1.4778,1.47636,0.2052,0.203795,0,0,0.0999991,0,-9,-188,0,-9,-96.3141,-91.6859,0.012
1.4778,1.47636,0.2056,0.203806,0,0,0.0999984,0.000892519,-9,-190,0,-9,-96.3139,-93.6861,0.016
1.4778,1.47636,0.206,0.20383,0,0,0.0999975,0.00261038,-9,-191,0,-9,-96.3135,-94.6865,0.02
1.4778,1.47636,0.2064,0.203868,0,0,0.0999964,0.00496484,-9,-191,0,-9,-96.3127,-94.6873,0.024
1.4778,1.47636,0.2068,0.203921,0,0,0.0999951,0.0077149,-9,-191,0,-9,-96.3116,-94.6884,0.028
1.4778,1.47636,0.2072,0.203987,0,2.87909e-05,0.0999937,0.0105848,-9,-191,3.31365e-07,-9,-96.3103,-94.6897,0.032
1.4778,1.47636,0.2076,0.204064,0,1.91939e-05,0.099992,0.0135057,-9,-191,2.81972e-07,-9,-96.3088,-94.6912,0.036
1.4778,1.47636,0.208,0.204156,0,1.2796e-05,0.0999901,0.0166334,-9,-191,2.31613e-07,-9,-96.307,-94.693,0.04
1.4778,1.47636,0.2084,0.20426,0,8.53064e-06,0.099988,0.0198126,-9,-190,1.8401e-07,-9,-96.3049,-93.6951,0.044
1.4778,1.47636,0.2088,0.204375,0,5.6871e-06,0.0999858,0.022767,-9,-190,1.41041e-07,-9,-96.3026,-93.6974,0.048
1.4778,1.47636,0.2092,0.204502,0,3.7914e-06,0.0999833,0.025773,-9,-189,1.06505e-07,-9,-96.3,-92.7,0.052
1.4778,1.47636,0.2096,0.204641,0,2.5276e-06,0.0999806,0.0287848,-9,-188,7.93513e-08,-9,-96.2973,-91.7027,0.056
1.4778,1.47636,0.21,0.204789,0,1.68507e-06,0.0999778,0.0315124,-9,-188,5.79531e-08,-9,-96.2943,-91.7057,0.06
1.4778,1.47636,0.210399,0.204946,0,1.12338e-06,0.0999747,0.0340505,-9,-187,4.17774e-08,-9,-96.2912,-90.7088,0.064
1.4778,1.47636,0.210799,0.205105,0,7.48918e-07,0.0999715,0.035973,-9,-187,2.94456e-08,-9,-96.288,-90.712,0.068
1.4778,1.47636,0.211199,0.205264,0,4.99279e-07,0.0999681,0.0372258,-9,-188,2.03289e-08,-9,-96.2848,-91.7152,0.072
1.4778,1.47636,0.211599,0.205418,0,3.32852e-07,0.0999644,0.0376292,-9,-189,1.37092e-08,-9,-96.2817,-92.7183,0.076
1.4778,1.47636,0.211999,0.205562,0,2.21902e-07,0.0999606,0.0371207,-9,-192,9.02192e-09,-9,-96.2788,-95.7212,0.08
1.4778,1.47636,0.212399,0.205698,0,1.47934e-07,0.0999566,0.0361196,-9,-194,5.85606e-09,-9,-96.2761,-97.7239,0.084
1.4778,1.47636,0.212799,0.205821,0,9.86229e-08,0.0999524,0.0343005,-9,-198,3.70951e-09,-9,-96.2736,-101.726,0.088
1.4778,1.47636,0.213198,0.205932,0,6.57486e-08,0.099948,0.0321377,-9,-201,2.31825e-09,-9,-96.2714,-104.729,0.092
1.4778,1.47636,0.213598,0.206032,0,4.38324e-08,0.0999434,0.0297169,-9,-205,1.42974e-09,-9,-96.2694,-108.731,0.096
1.4778,1.47636,0.213998,0.206116,0,2.92216e-08,0.0999387,0.0268363,-9,-210,8.61094e-10,-9,-96.2677,-113.732,0.1
1.4778,1.47636,0.214398,0.206184,0,1.94811e-08,0.0999337,0.0235626,-9,-215,5.04193e-10,-9,-96.2663,-118.734,0.104
1.4778,1.47636,0.214797,0.206238,0,1.29874e-08,0.0999285,0.0201998,-9,-220,2.88228e-10,-9,-96.2652,-123.735,0.108
1.4778,1.47636,0.215197,0.206277,0,8.65826e-09,0.0999232,0.0167199,-9,-225,1.59077e-10,-9,-96.2644,-128.736,0.112
1.4778,1.47636,0.215597,0.206303,0,5.77217e-09,0.0999176,0.0133347,-9,-231,8.45901e-11,-9,-96.2639,-134.736,0.116
1.4778,1.47636,0.215996,0.206318,0,3.84811e-09,0.0999119,0.010099,-9,-236,4.27123e-11,-9,-96.2636,-139.736,0.12
1.4778,1.47636,0.216396,0.206322,0,2.56541e-09,0.099906,0.00710697,-9,-241,2.0039e-11,-9,-96.2635,-144.736,0.124
1.4778,1.47636,0.216796,0.206322,0,1.71027e-09,0.0998999,0.0046804,-9,-246,8.79794e-12,-9,-96.2635,-149.736,0.128
1.4778,1.47636,0.217195,0.206322,0,1.14018e-09,0.0998936,0.00312027,-9,-250,3.91019e-12,-9,-96.2635,-153.736,0.132
1.4778,1.47636,0.217595,0.206322,0,7.60121e-10,0.0998871,0.00208018,-9,-253,1.73786e-12,-9,-96.2635,-156.736,0.136
1.4778,1.47636,0.217994,0.206322,0,5.06748e-10,0.0998804,0.00138678,-9,-257,7.72384e-13,-9,-96.2635,-160.736,0.14
1.4778,1.47636,0.218394,0.206322,0,3.37832e-10,0.0998735,0.000924523,-9,-260,3.43282e-13,-9,-96.2635,-163.736,0.144
1.4778,1.47636,0.218793,0.206322,0,2.25221e-10,0.0998665,0.000616349,-9,-263,1.5257e-13,-9,-96.2635,-166.736,0.148
1.4778,1.47636,0.219193,0.206322,0,1.50147e-10,0.0998593,0.000410899,-9,-266,6.78087e-14,-9,-96.2635,-169.736,0.152
1.4778,1.47636,0.219592,0.206322,0,1.00098e-10,0.0998518,0.000273933,-9,-269,3.01372e-14,-9,-96.2635,-172.736,0.156
1.4778,1.47636,0.219992,0.206322,0,6.67322e-11,0.0998442,0.000182622,-9,-271,1.33943e-14,-9,-96.2635,-174.736,0.16
1.4778,1.47636,0.220391,0.206322,0,4.44881e-11,0.0998364,0.000121748,-9,-274,5.95303e-15,-9,-96.2635,-177.736,0.164
1.4778,1.47636,0.22079,0.206322,0,2.96587e-11,0.0998284,8.11653e-05,-9,-277,2.64579e-15,-9,-96.2635,-180.736,0.168
1.4778,1.47636,0.22119,0.206322,0,1.97725e-11,0.0998203,5.41102e-05,-9,-280,1.17591e-15,-9,-96.2635,-183.736,0.172
1.4778,1.47636,0.221589,0.206322,0,1.31817e-11,0.0998119,3.60735e-05,-9,-282,5.22626e-16,-9,-96.2635,-185.736,0.176
1.4778,1.47636,0.221988,0.206322,0,8.78778e-12,0.0998034,2.4049e-05,-9,-285,2.32278e-16,-9,-96.2635,-188.736,0.18
1.4778,1.47636,0.222387,0.206322,0,5.85852e-12,0.0997947,1.60326e-05,-9,-288,1.03235e-16,-9,-96.2635,-191.736,0.184
1.4778,1.47636,0.222786,0.206322,0,3.90568e-12,0.0997858,1.06884e-05,-9,-291,4.58821e-17,-9,-96.2635,-194.736,0.188
1.4778,1.47636,0.223186,0.206322,0,2.60379e-12,0.0997767,7.12562e-06,-9,-293,2.0392e-17,-9,-96.2635,-196.736,0.192
1.4778,1.47636,0.223585,0.206322,0,1.73586e-12,0.0997674,4.75041e-06,-9,-296,9.06313e-18,-9,-96.2635,-199.736,0.196
1.4778,1.47636,0.223984,0.206322,0,1.15724e-12,0.0997579,3.16694e-06,-9,-299,4.02806e-18,-9,-96.2635,-202.736,0.2
1.4778,1.47636,0.224383,0.206322,0,7.71492e-13,0.0997483,2.1113e-06,-9,-302,1.79025e-18,-9,-96.2635,-205.736,0.204
1.4778,1.47636,0.224782,0.206322,0,5.14328e-13,0.0997385,1.40753e-06,-9,-304,7.95665e-19,-9,-96.2635,-207.736,0.208
1.4778,1.47636,0.225181,0.206322,0,3.42885e-13,0.0997285,9.38353e-07,-9,-307,3.53629e-19,-9,-96.2635,-210.736,0.212
1.4778,1.47636,0.22558,0.206322,0,2.2859e-13,0.0997183,6.25569e-07,-9,-310,1.57168e-19,-9,-96.2635,-213.736,0.216
1.4778,1.47636,0.225978,0.206322,0,1.52393e-13,0.0997079,4.17046e-07,-9,-312,6.98527e-20,-9,-96.2635,-215.736,0.22
