joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
3.31405e-05,0.000628794,0.000347796,8.31866e-06,0,0,0.284
3.45511e-05,0.000628103,0.00035753,-5.20361e-05,0,-0,0.288
3.60009e-05,0.000628794,0.000367395,2.28911e-05,0,0,0.292
3.74904e-05,0.000629139,0.00037739,4.40517e-05,0,0,0.296
3.90202e-05,0.000628794,0.000387516,5.76862e-07,0,0,0.3
4.05907e-05,0.000628794,0.000397772,3.84574e-07,0,0,0.304
4.22026e-05,0.000628103,0.000408158,-5.73255e-05,0,-0,0.308
4.38562e-05,0.000628103,0.000418674,-3.8217e-05,0,-0,0.312
4.55521e-05,0.000628103,0.00042932,-2.5478e-05,0,-0,0.316
4.72909e-05,0.000628794,0.000440095,4.05965e-05,0,0,0.32
4.90731e-05,0.000628794,0.000450999,2.70644e-05,0,0,0.324
5.08991e-05,0.000628794,0.000462033,1.80429e-05,0,0,0.328
5.27695e-05,0.000628103,0.000473197,-4.55532e-05,0,-0,0.332
5.46848e-05,0.000628794,0.000484489,2.7213e-05,0,0,0.336
5.66456e-05,0.000629139,0.00049591,4.69329e-05,0,0,0.34
5.86523e-05,0.000628794,0.000507459,2.4977e-06,0,0,0.344
6.07054e-05,0.000628448,0.000519137,-2.71258e-05,0,-0,0.348
6.28055e-05,0.000628794,0.000530944,1.07071e-05,0,0,0.352
6.49531e-05,0.000628448,0.000542879,-2.16529e-05,0,-0,0.356
6.71487e-05,0.000628448,0.000554942,-1.44353e-05,0,-0,0.36
6.93928e-05,0.000628448,0.000567132,-9.6235e-06,0,-0,0.364
7.1686e-05,0.000628794,0.000579451,2.23753e-05,0,0,0.368
7.40286e-05,0.000628794,0.000591897,1.49168e-05,0,0,0.372
7.64213e-05,0.000628794,0.000604471,9.94456e-06,0,0,0.376
7.88646e-05,0.000628794,0.000617172,6.62971e-06,0,0,0.38
8.13589e-05,0.000628794,0.00063,4.4198e-06,0,0,0.384
8.39047e-05,0.000628794,0.000642956,2.94654e-06,0,0,0.388
8.65027e-05,0.000628448,0.000656038,-2.68266e-05,0,-0,0.392
8.91532e-05,0.000628794,0.000669247,1.09065e-05,0,0,0.396
9.18568e-05,0.000628448,0.000682583,-2.15199e-05,0,-0,0.4
9.4614e-05,0.000628794,0.000696045,1.44443e-05,0,0,0.404
9.74254e-05,0.000628794,0.000709633,9.62955e-06,0,0,0.408
0.000100291,0.000628794,0.000723347,6.4197e-06,0,0,0.412
0.000103212,0.000628794,0.000737188,4.2798e-06,0,0,0.416
0.000106189,0.000628794,0.000751154,2.8532e-06,0,0,0.42
0.000109222,0.000628794,0.000765246,1.90213e-06,0,0,0.424
0.000112311,0.000628794,0.000779464,1.26809e-06,0,0,0.428
0.000115458,0.000628794,0.000793807,8.45393e-07,0,0,0.432
0.000118662,0.000628794,0.000808275,5.63595e-07,0,0,0.436
0.000121924,0.000628794,0.000822869,3.7573e-07,0,0,0.44
0.000125245,0.000628794,0.000837587,2.50487e-07,0,0,0.444
0.000128625,0.000628794,0.00085243,1.66991e-07,0,0,0.448
0.000132064,0.000628794,0.000867398,1.11327e-07,0,0,0.452
0.000135564,0.000628448,0.000882491,-2.87167e-05,0,-0,0.456
0.000139125,0.000628794,0.000897707,9.64645e-06,0,0,0.46
0.000142746,0.000628448,0.000913048,-2.236e-05,0,-0,0.464
0.000146429,0.000628448,0.000928513,-1.49066e-05,0,-0,0.468
0.000150174,0.000628794,0.000944102,1.88532e-05,0,0,0.472
0.000153982,0.000628794,0.000959815,1.25688e-05,0,0,0.476
0.000157853,0.000628794,0.000975652,8.37919e-06,0,0,0.48
0.000161787,0.000628794,0.000991611,5.58612e-06,0,0,0.484
0.000165786,0.000628448,0.00100769,-2.50668e-05,0,-0,0.488
0.000169849,0.000628794,0.0010239,1.20797e-05,0,0,0.492
0.000173977,0.000628794,0.00104023,8.05313e-06,0,0,0.496
0.000178171,0.000628794,0.00105668,5.36875e-06,0,0,0.5
0.000182431,0.000628794,0.00107326,3.57917e-06,0,0,0.504
0.000186757,0.000628794,0.00108996,2.38611e-06,0,0,0.508
0.000191151,0.000628794,0.00110678,1.59074e-06,0,0,0.512
0.000195612,0.000628794,0.00112372,1.06049e-06,0,0,0.516
0.000200141,0.000628448,0.00114078,-2.80839e-05,0,-0,0.52
0.000204738,0.000628794,0.00115797,1.00683e-05,0,0,0.524
0.000209405,0.000628794,0.00117528,6.7122e-06,0,0,0.528
0.000214141,0.000628794,0.00119271,4.4748e-06,0,0,0.532
0.000218946,0.000628794,0.00121026,2.9832e-06,0,0,0.536
0.000223823,0.000628448,0.00122793,-2.68021e-05,0,-0,0.54
0.00022877,0.000628448,0.00124573,-1.78681e-05,0,-0,0.544
0.000233789,0.000628794,0.00126364,1.68789e-05,0,0,0.548
0.000238879,0.000628794,0.00128168,1.12526e-05,0,0,0.552
0.000244042,0.000628794,0.00129984,7.50172e-06,0,0,0.556
0.000249278,0.000628794,0.00131812,5.00115e-06,0,0,0.56
0.000254587,0.000628794,0.00133651,3.3341e-06,0,0,0.564
0.000259971,0.000628794,0.00135503,2.22273e-06,0,0,0.568
0.000265428,0.000628794,0.00137367,1.48182e-06,0,0,0.572
0.00027096,0.000628794,0.00139243,9.87881e-07,0,0,0.576
0.000276568,0.000628794,0.00141131,6.58587e-07,0,0,0.58
0.000282251,0.000628794,0.00143031,4.39058e-07,0,0,0.584
0.00028801,0.000628794,0.00144943,2.92705e-07,0,0,0.588
0.000293846,0.000628794,0.00146867,1.95137e-07,0,0,0.592
0.00029976,0.000628794,0.00148802,1.30091e-07,0,0,0.596
0.000305751,0.000628794,0.0015075,8.67275e-08,0,0,0.6
0.00031182,0.000628448,0.0015271,-2.87331e-05,0,-0,0.604
0.000317968,0.000628794,0.00154681,9.63552e-06,0,0,0.608
0.000324194,0.000628448,0.00156665,-2.23672e-05,0,-0,0.612
0.000330501,0.000628794,0.0015866,1.38794e-05,0,0,0.616
