joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
-1.43868,-1.43739,0.628809,0.626807,-7.52997e-07,0,-3.76499e-07,0,5,-92,0,0,18.6734,0.1,0.004
-1.43868,-1.43739,0.628809,0.626698,-3.00958e-06,-5.75818e-05,-1.50479e-06,-0.00909793,5,-101,0.00605574,0.00605574,18.572,0.1,0.008
-1.43868,-1.43739,0.628809,0.626615,-6.76613e-06,-6.71788e-05,-3.38307e-06,-0.0129463,5,-104,0.011767,0.011767,18.4658,0.1,0.012
-1.43868,-1.43739,0.628809,0.626545,-1.2019e-05,-4.47859e-05,-6.00952e-06,-0.0144754,5,-106,0.017455,0.017455,18.3578,0.1,0.016
-1.43868,-1.43739,0.628809,0.626489,-1.87647e-05,-2.98573e-05,-9.38236e-06,-0.0143432,5,-106,0.0233236,0.0233236,18.2495,0.1,0.02
-1.43868,-1.43739,0.628809,0.62645,-2.69995e-05,-1.99048e-05,-1.34998e-05,-0.0128155,6,-105,0.0293346,0.0293346,18.1421,0.1,0.024
-1.43868,-1.43739,0.628809,0.626429,-3.67199e-05,-7.08517e-05,-1.836e-05,-0.0102999,5,-104,0.0354382,0.0354382,18.0366,0.1,0.028
-1.43868,-1.43739,0.628809,0.626425,-4.79222e-05,-1.84436e-05,-2.39611e-05,-0.00721211,6,-101,0.0413169,0.0413169,17.9338,0.1,0.032
-1.43868,-1.43739,0.628809,0.626433,-6.06029e-05,-1.22957e-05,-3.03014e-05,-0.00411709,6,-98,0.0475972,0.0475972,17.8339,0.1,0.036
-1.43868,-1.43739,0.628809,0.626452,-7.47583e-05,-3.69881e-05,-3.73792e-05,-0.00119002,6,-96,0.053989,0.053989,17.7369,0.1,0.04
-1.43868,-1.43739,0.628808,0.626478,-9.03849e-05,-2.46587e-05,-4.51925e-05,0.00139477,6,-94,0.0603288,0.0603288,17.6426,0.1,0.044
-1.43868,-1.43739,0.628808,0.626511,-0.000107479,-1.64391e-05,-5.37396e-05,0.00372256,6,-91,0.0668535,0.0668535,17.5509,0.1,0.048
-1.43868,-1.43739,0.628808,0.626551,-0.000126037,-1.09594e-05,-6.30187e-05,0.00576387,6,-89,0.0735465,0.0735465,17.4615,0.1,0.052
-1.43868,-1.43739,0.628808,0.626596,-0.000146056,-7.30628e-06,-7.3028e-05,0.00761419,7,-88,0.0804001,0.0804001,17.3743,0.1,0.056
-1.43868,-1.43739,0.628807,0.626647,-0.000167531,-4.87086e-06,-8.37657e-05,0.0093084,7,-86,0.0874124,0.0874124,17.2892,0.1,0.06
-1.43868,-1.43739,0.628807,0.626703,-0.00019046,-3.24724e-06,-9.52301e-05,0.0108409,7,-84,0.0945854,0.0945854,17.2062,0.1,0.064
-1.43868,-1.43739,0.628807,0.626763,-0.000214839,-2.16483e-06,-0.000107419,0.0122945,7,-83,0.101924,0.1,17.1251,0.1,0.068
-1.43868,-1.43739,0.628806,0.626828,-0.000240663,-1.44322e-06,-0.000120332,0.0135802,7,-81,0.109426,0.1,17.0459,0.1,0.072
-1.43868,-1.43739,0.628806,0.626897,-0.00026793,-9.62144e-07,-0.000133965,0.0148405,8,-79,0.117074,0.1,16.9685,0.1,0.076
-1.43868,-1.43739,0.628805,0.626972,-0.000296636,2.81495e-05,-0.000148318,0.0160837,8,-78,0.12489,0.1,16.8929,0.1,0.08
-1.43869,-1.43739,0.628804,0.62705,-0.000326778,-1.00246e-05,-0.000163389,0.0172292,8,-76,0.133029,0.1,16.8192,0.1,0.084
-1.43869,-1.43739,0.628804,0.627128,-0.000358351,-6.42649e-05,-0.000179176,0.0179929,8,-75,0.141076,0.1,16.7471,0.1,0.088
-1.43869,-1.43739,0.628803,0.627211,-0.000391353,-1.40524e-05,-0.000195676,0.0189051,8,-74,0.148988,0.1,16.6765,0.1,0.092
-1.43869,-1.43739,0.628802,0.627296,-0.000425779,-9.36823e-06,-0.00021289,0.0197147,9,-73,0.157403,0.1,16.6076,0.1,0.096
-1.43869,-1.43739,0.628801,0.627385,-0.000461627,-6.24549e-06,-0.000230814,0.0205136,9,-71,0.166045,0.1,16.5402,0.1,0.1
-1.43869,-1.43739,0.6288,0.627472,-0.000498892,-4.16366e-06,-0.000249446,0.0209311,9,-70,0.174913,0.1,16.4742,0.1,0.104
-1.4387,-1.43739,0.628799,0.62756,-0.000537572,-2.77577e-06,-0.000268786,0.0212957,9,-69,0.18401,0.1,16.4095,0.1,0.108
-1.4387,-1.43739,0.628798,0.627645,-0.000577662,-3.06414e-05,-0.000288831,0.0213373,9,-69,0.193328,0.1,16.3458,0.1,0.112
-1.4387,-1.43739,0.628797,0.627726,-0.000619159,-2.04276e-05,-0.00030958,0.0209619,10,-69,0.20271,0.1,16.2828,0.1,0.116
-1.4387,-1.43739,0.628796,0.627795,-0.00066206,1.51725e-05,-0.00033103,0.019704,10,-69,0.212415,0.1,16.2199,0.1,0.12
-1.43871,-1.43739,0.628794,0.627851,-0.000706361,-1.86759e-05,-0.00035318,0.0177714,10,-70,0.222577,0.1,16.1565,0.1,0.124
-1.43871,-1.43739,0.628793,0.627892,-0.000752058,-1.24506e-05,-0.000376029,0.0152737,11,-72,0.232792,0.1,16.0919,0.1,0.128
-1.43871,-1.43739,0.628791,0.627917,-0.000799148,-8.30041e-06,-0.000399574,0.0122842,11,-74,0.243317,0.1,16.0256,0.1,0.132
-1.43872,-1.43739,0.62879,0.627927,-0.000847627,-5.53361e-06,-0.000423814,0.00905319,11,-77,0.254148,0.1,15.9573,0.1,0.136
-1.43872,-1.43739,0.628788,0.627924,-0.000897492,-3.68907e-06,-0.000448746,0.00577634,12,-79,0.265284,0.1,15.8868,0.1,0.14
-1.43872,-1.43739,0.628786,0.627919,-0.00094874,-2.45938e-06,-0.00047437,0.00344782,12,-81,0.27673,0.1,15.8146,0.1,0.144
-1.43873,-1.43739,0.628784,0.627915,-0.00100137,-1.63959e-06,-0.000500683,0.00189548,12,-83,0.288489,0.1,15.7412,0.1,0.148
-1.43873,-1.43739,0.628782,0.627911,-0.00105537,-1.09306e-06,-0.000527684,0.000975741,13,-83,0.300567,0.1,15.6673,0.1,0.152
-1.43874,-1.43739,0.62878,0.62791,-0.00111074,-2.95196e-05,-0.000555371,0.000564121,13,-84,0.312959,0.1,15.5932,0.1,0.156
-1.43874,-1.43739,0.628778,0.627909,-0.00116748,-1.96798e-05,-0.000583742,0.000318499,13,-84,0.32551,0.1,15.5193,0.1,0.16
