joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, estimated_disturbance_joint1, saturated_DOB_joint1, estimated_disturbance_joint2, saturated_DOB_joint2, current_time
-1.508,-1.51005,0.471378,0.469404,-7.52997e-07,0,-1.88249e-07,0,-11,-100,0,0,20.5624,0.1,0.004
-1.508,-1.51006,0.471378,0.469278,-3.00958e-06,-0.000575818,-7.52395e-07,-0.0105087,-15,-110,-0.0120333,-0.0120333,20.4517,0.1,0.008
-1.508,-1.51006,0.471378,0.469182,-6.76613e-06,-0.000297506,-1.69153e-06,-0.0149521,-13,-114,-0.0282014,-0.0282014,20.3356,0.1,0.012
-1.508,-1.51005,0.471378,0.4691,-1.2019e-05,3.19899e-06,-3.00476e-06,-0.0168203,-11,-116,-0.0420941,-0.0420941,20.2173,0.1,0.016
-1.508,-1.51005,0.471378,0.469034,-1.87647e-05,0.000318833,-4.69118e-06,-0.0167126,-8,-117,-0.053517,-0.053517,20.0985,0.1,0.02
-1.508,-1.51004,0.471378,0.468987,-2.69995e-05,0.000615628,-6.74988e-06,-0.0151149,-6,-116,-0.0623505,-0.0623505,19.9807,0.1,0.024
-1.508,-1.51004,0.471378,0.468957,-3.67199e-05,0.000899864,-9.17998e-06,-0.0125238,-4,-114,-0.0687237,-0.0687237,19.865,0.1,0.028
-1.508,-1.51003,0.471378,0.468946,-4.79222e-05,0.00106056,-1.19806e-05,-0.00924173,-2,-111,-0.072783,-0.072783,19.7521,0.1,0.032
-1.508,-1.51003,0.471378,0.468951,-6.06029e-05,0.00102374,-1.51507e-05,-0.00575808,-3,-108,-0.0755479,-0.0755479,19.6424,0.1,0.036
-1.508,-1.51003,0.471378,0.468968,-7.47583e-05,0.000884032,-1.86896e-05,-0.00242796,-4,-105,-0.0785408,-0.0785408,19.536,0.1,0.04
-1.508,-1.51003,0.471378,0.468993,-9.03849e-05,0.000646936,-2.25962e-05,0.000454304,-5,-103,-0.0825767,-0.0825767,19.4326,0.1,0.044
-1.508,-1.51003,0.471378,0.469025,-0.000107479,0.0004025,-2.68698e-05,0.00298043,-7,-100,-0.0883808,-0.0883808,19.332,0.1,0.048
-1.508,-1.51003,0.471377,0.469065,-0.000126037,0.000239542,-3.15093e-05,0.00526912,-8,-98,-0.0959551,-0.0959551,19.234,0.1,0.052
-1.508,-1.51003,0.471377,0.469111,-0.000146056,0.000159695,-3.6514e-05,0.00739952,-9,-96,-0.104635,-0.1,19.1384,0.1,0.056
-1.508,-1.51003,0.471377,0.469164,-0.000167531,0.000135254,-4.18828e-05,0.00933802,-9,-94,-0.113737,-0.1,19.0453,0.1,0.06
-1.508,-1.51003,0.471377,0.469224,-0.00019046,9.01695e-05,-4.7615e-05,0.0111774,-9,-92,-0.122827,-0.1,18.9544,0.1,0.064
-1.508,-1.51003,0.471377,0.469288,-0.000214839,6.0113e-05,-5.37096e-05,0.0128355,-9,-90,-0.13204,-0.1,18.8657,0.1,0.068
-1.50801,-1.51003,0.471377,0.469357,-0.000240663,4.00753e-05,-6.01658e-05,0.0142576,-9,-89,-0.141246,-0.1,18.7792,0.1,0.072
-1.50801,-1.51003,0.471376,0.46943,-0.00026793,2.67169e-05,-6.69825e-05,0.0156663,-9,-87,-0.150354,-0.1,18.6946,0.1,0.076
-1.50801,-1.51003,0.471376,0.46951,-0.000296636,1.78113e-05,-7.41591e-05,0.0170373,-9,-85,-0.159302,-0.1,18.6121,0.1,0.08
-1.50801,-1.51003,0.471376,0.469592,-0.000326778,1.18742e-05,-8.16944e-05,0.0182393,-8,-84,-0.168041,-0.1,18.5315,0.1,0.084
-1.50801,-1.51003,0.471375,0.469678,-0.000358351,7.91611e-06,-8.95878e-05,0.0193284,-8,-82,-0.176539,-0.1,18.4528,0.1,0.088
-1.50801,-1.51003,0.471375,0.469769,-0.000391353,5.27741e-06,-9.78382e-05,0.0204289,-8,-81,-0.184768,-0.1,18.3759,0.1,0.092
-1.50801,-1.51003,0.471375,0.469864,-0.000425779,3.51827e-06,-0.000106445,0.0215367,-8,-79,-0.192707,-0.1,18.3009,0.1,0.096
-1.50802,-1.51003,0.471374,0.469962,-0.000461627,2.34552e-06,-0.000115407,0.0225632,-7,-78,-0.200339,-0.1,18.2278,0.1,0.1
-1.50802,-1.51003,0.471374,0.470059,-0.000498892,1.56368e-06,-0.000124723,0.0231324,-7,-77,-0.207648,-0.1,18.1563,0.1,0.104
-1.50802,-1.51003,0.471373,0.470155,-0.000537572,1.04245e-06,-0.000134393,0.0234255,-7,-76,-0.214621,-0.1,18.0861,0.1,0.108
